,Ascomycota,Basidiomycota,Unclassified,Anthophyta,Basidiobolomycota,Cercozoa,Mortierellomycota,Rozellomycota,Haplosporidia,Glomeromycota,Blastocladiomycota,Mucoromycota,Calcarisporiellomycota,Choanoflagellata,Eumycetozoa,Monilophyta,Streptophycophyta,Olpidiomycota,Nematoda,Chytridiomycota
SL1923,87.97270400909866,2.9730594256468583,8.400270116576628,0.6539664486778505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,23.365593521627492,18.70926328263875,53.12561722299032,0.0,0.0,0.0,0.0,3.881098163144381,0.004937783922575548,0.0,0.0,0.9134900256764764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1925,86.81806677250869,5.356526541036792,5.163249810174639,2.6621568762798833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,90.95177341158458,2.102577188058178,4.860933911712172,2.0847154886450627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1927,96.27904437853672,0.0036390764024090685,3.7173165450608634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,91.90598215074667,2.913758063090925,3.693558363523902,1.4867014226385085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,10.474922325787839,2.3857079449622725,87.00621393697293,0.0,0.1220594762538837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011096316023080338,0.0
SL1930,93.97812219128834,0.8330227765964443,4.138807900563386,1.0500471315518338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,81.6670594031833,4.40650371671558,8.641631498896768,5.282663182022665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021421991816799124,0.0
SL1932,87.00592583542061,6.695583114423606,5.382124747999267,0.9163663021565154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,95.00452625226312,1.3005431502715752,3.6421243210621603,0.0528062764031382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1934,89.51152920822858,2.50858270483605,6.544481388370773,1.4354066985645932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1935,75.64845978130111,15.518429909573822,7.393590419420677,1.4395198897043915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,16.666666666666668,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,93.29535308872921,1.247821096041835,4.6915522299221974,0.67599166702096,0.0,0.08928191828578717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1938,8.588957055214724,0.6134969325153374,90.79754601226993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,68.88323363188684,23.320223419374027,6.263013517533133,1.533529431206002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,93.19070326932165,2.831120848906646,3.978175881771706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,86.12005898438059,2.8046213975862218,10.00586980486478,0.753053014359547,0.0,0.08160460421766955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23479219459118958,0.0,0.0,0.0,0.0,0.0
SL1942,93.46284647358243,2.3205672497721666,4.18546755873658,0.02667318677899042,0.0,0.0022227655649158682,0.0,0.0,0.0022227655649158682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1943,71.84773376573237,18.35379507373948,2.980464828970736,0.0,0.0,6.818006331557409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1944,48.42909070416185,20.386598664374876,23.277635323621404,1.7132069091831272,0.0,6.193468398658739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1945,76.17184579730369,3.9771736150913304,6.41431383787286,13.356923920356849,0.0,0.07974282937526476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1946,78.14116777531412,0.07021433850702144,14.883592017738358,6.840354767184036,0.0,0.0646711012564671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1947,79.47532699167658,17.077883472057074,3.3992271105826397,0.04756242568370987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1948,61.54911269356844,17.05097773256471,17.539844014920313,3.8600655589465354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1949,78.80601130566662,13.690886529711843,7.497587205294361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005514959327174962,0.0,0.0,0.0
SL1950,89.11658820271393,5.270931413274255,4.523216098956891,0.8492569002123143,0.0,0.0,0.22616080494784455,0.0,0.0,0.0,0.0,0.013846579894765993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1951,66.7851170568562,27.309782608695652,5.5602006688963215,0.3448996655518395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1952,41.69680817310743,46.95094866425534,8.319055777650867,3.033187384986357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1953,93.06816671834167,0.0,5.0870354785844,1.8447978030739247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1954,80.9359225067079,4.534085224430397,14.529992268861703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1955,84.93578033219977,4.603580562659847,10.460639105140384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1956,93.7564963092155,0.9988901220865705,4.564593132850624,0.02994908655286014,0.0,0.0,0.6500713492944348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1957,86.5354061500714,2.2464453070007844,7.260221627818113,3.9579269151097076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1958,71.68779895224357,1.5033027105003416,23.361931516209854,3.431781945182598,0.0,0.013286766380684838,0.0,0.0,0.0,0.0018981094829549768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1959,94.8181287281525,0.7404163016727151,2.824010344971426,1.6174446252033539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1960,55.0402853804047,40.07011501322344,4.173073374746294,0.4797343010025217,0.0,0.14761055415462204,0.0,0.0,0.08918137646841749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1961,49.11357524650576,20.60688556156834,28.808804488562796,0.5228910062746921,0.3054347465223598,0.6424089505660503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1962,4.683195592286501,0.3305785123966942,94.9862258953168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1963,92.95104261106074,0.17849048050770625,3.836128739800544,3.0343381686310065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1964,79.71966469699052,11.05400577160918,6.673079565755119,2.5532499656451835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1965,11.44047035766781,0.7716805487506124,87.73885350318471,0.02449779519843214,0.0,0.01224889759921607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01224889759921607,0.0
SL1966,90.30370476737507,7.359276278001149,2.3370189546237796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1967,68.17738111839353,19.855436247850136,9.868451633895784,1.5943847905917352,0.0,0.5043462092688142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1968,52.10690311382505,3.6115351638470066,38.43869591584935,5.8428658064785965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1969,89.70927112598251,6.281763944568957,3.95214495407052,0.056819975378010666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1970,76.78967374089325,1.4135254988913526,5.408615774469433,16.384225530566994,0.0,0.0039594551789673745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1971,51.35323037195213,29.100660475741172,17.03332174603963,2.5127874062670705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1972,64.9200348938645,5.001453911020645,11.148589706309973,18.929921488804887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1973,20.342057057874023,74.35478898017665,5.301340297803653,0.0018136641456735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1974,95.23107177974434,1.1783550607415865,3.5874012750975353,0.0,0.0,0.0,0.0,0.0,0.0031718844165318618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1975,88.13795506009406,3.9923358299947744,6.918655286535447,0.7768681414387737,0.0,0.17418568193694478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1976,31.335740072202167,0.7942238267148014,67.50902527075812,0.36101083032490977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1977,69.72688384336954,18.850773280684436,9.342437205221016,1.4793791817483821,0.0,0.6005264889766371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1978,76.0595017435833,15.385944519493576,6.928780120008796,1.6242028211491941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015707957651346172,0.0
SL1979,93.02424084451974,2.4110517398670663,3.991268082888049,0.4268213215170077,0.0,0.0,0.11403623093965855,0.0,0.0,0.0,0.0,0.03258178026847387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1980,85.76335149574915,8.054360039858375,5.067101999279157,1.1151864651133208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1981,64.18110561056106,26.654290429042906,8.145627062706271,1.018976897689769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1982,80.132949376968,6.329897462120193,10.816266114056571,2.720887046855236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1983,95.55491273744094,0.8581621830103172,3.519429177514222,0.0,0.0,0.0,0.04821135859608524,0.0,0.0,0.0,0.0,0.019284543438434096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1984,84.26189953937266,0.0,15.504131022885135,0.23396943774219492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1985,93.47939944134079,0.26187150837988826,6.25872905027933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1986,88.8902328394315,3.1841548231025096,7.051708497127306,0.48684608406410645,0.0,0.3870577562745691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1987,90.8305380383738,0.018784382128002146,8.80450825171072,0.3461693277874681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1988,54.797519153593576,0.5594065426243463,44.64307430378207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1989,60.27855389044112,19.867073067479467,19.236305139276944,0.6180679028024723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1990,83.39978388046354,3.1225546819689236,8.305697358124977,5.171964079442561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1991,92.13485851896448,0.6237206502107164,5.839855508729681,1.4015653220951234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1992,73.84154787970866,4.517628133518031,9.60275258054426,12.024665981500513,0.0,0.01340542472854015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1993,7.8125,0.0,92.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1994,93.73680408934327,1.457106345149461,4.804700522280253,0.001389043227025225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1995,40.17219810140555,4.415335933475605,55.40510707189639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007358893222459342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1996,73.64664610173593,0.2903284340410089,25.77874553922458,0.2721829069134458,0.0,0.012097018085042037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1997,86.76216557825995,4.617653254687171,7.4952601643143035,1.1207078154623973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042131872761744255,0.0
SL1998,79.87863920986379,4.71564134013298,10.706216512813892,4.6962752566006065,0.0,0.0032276805887289394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1999,83.11154598825831,1.3111545988258317,15.420743639921723,0.0,0.0,0.0,0.0,0.0,0.15655577299412915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2000,81.06864609533157,5.306422918839335,13.066683025581252,0.4048831360039261,0.0,0.15336482424391143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2001,88.19806403574088,4.2389107541750874,6.759919157536432,0.8031060525476014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2002,91.22553737568174,0.18714575981178483,7.568709228959469,1.0186076355470004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2003,83.41604631927213,5.4342431761786605,7.849462365591398,3.291976840363937,0.0,0.008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2004,62.825520833333336,22.04861111111111,15.125868055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2005,77.83025468793731,5.977120067170445,13.736705849426253,2.380702490904002,0.0,0.0,0.06996921354603974,0.005247691015952981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2006,79.24486865444716,11.058366416082439,9.465326463383732,0.03547596925415998,0.0,0.0,0.19596249683250275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2007,8.695652173913043,4.3478260869565215,78.26086956521739,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2008,33.48162128156736,63.202120967017166,3.316257751415476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2009,24.145299145299145,1.46011396011396,72.68518518518519,1.7094017094017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2010,17.91044776119403,0.0,77.61194029850746,4.477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2011,35.57446808510638,27.829787234042552,36.59574468085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2012,77.80875840577333,1.3285222240446122,10.797660051391395,10.059592149144388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005467169646274124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2013,80.51948051948052,14.221738852280724,5.258780628238756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2014,93.70434211606337,0.09849790691947796,5.8141125612191855,0.38304741579796986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2015,59.50738916256157,27.832512315270936,6.521620142309797,6.13847837985769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2016,77.56443621922773,8.960345459102038,8.889017407900063,4.58620091377017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2017,93.67134059857447,0.0,6.3286594014255195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2018,60.6443154148717,11.541487169882,27.37591309233939,0.0,0.43079228319910096,0.0,0.0,0.0,0.0,0.0,0.0,0.0037460198539052258,0.0,0.0,0.0,0.0,0.0,0.0,0.0037460198539052258,0.0
SL2019,47.75871610403985,49.480415667466026,2.760868228494128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2020,79.34206254734336,10.60491288821556,10.042203224759225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010821339681852614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2021,45.024086476324754,17.83574198096581,34.90776641992715,2.2324051227822816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2022,75.9920634920635,4.9603174603174605,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2023,13.642213642213642,34.46823446823447,51.842751842751845,0.0,0.0,0.0117000117000117,0.0,0.0,0.0,0.0,0.0,0.0117000117000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0234000234000234,0.0
SL2024,33.835063867931574,17.300366026742363,37.596175394038994,11.268394711287069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2025,28.208852005532503,56.40387275242047,13.236514522821576,2.1507607192254494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLP2W,59.39017119495784,19.146580359424238,19.027340090281918,0.0,2.4273911932544077,0.008517162081594414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW1B,15.181951634087923,0.5408328826392644,84.18450127482036,0.0,0.0,0.0,0.07726184037703777,0.0,0.0,0.0,0.0,0.0,0.0,0.015452368075407556,0.0,0.0,0.0,0.0,0.0,0.0
SLPW3A,13.638907892281859,0.8955780832141302,84.5574973568008,0.0,0.0,0.9080166677032153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW4A,22.524412296564194,0.6292947558770343,76.8390596745027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007233273056057866,0.0
SLPW5X,47.40336631988497,5.738814175759114,46.857819504355916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW6A,11.768802228412257,3.1337047353760448,85.0974930362117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW7,14.903846153846153,0.6410256410256411,84.4551282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW8,33.333333333333336,1.3333333333333333,65.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
