,Unclassified,Ascomycota,Anthophyta,Basidiomycota,Basidiobolomycota,Cercozoa,Rozellomycota,Mortierellomycota,Haplosporidia,Blastocladiomycota,Glomeromycota,Mucoromycota,Choanoflagellata,Calcarisporiellomycota,Eumycetozoa,Monilophyta,Streptophycophyta,Olpidiomycota,Chytridiomycota,Bryophyta
SL1921,72.84504474246096,21.375620756663388,1.0795768058920903,4.699757694983567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1922,30.88546304541407,45.75077916295637,0.0,12.842275155832592,10.518699910952805,0.0027827248441674086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1923,78.23694849709966,18.089295130954472,0.7540868342415187,2.919669537704342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,57.65265662172879,20.152073517749685,0.0,8.657927881699864,0.0,0.0,12.669683257918551,0.0,0.004664831832812427,0.0,0.0,0.8629938890702991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1925,50.14773586202158,40.17957351290685,3.002817288531574,6.669873336540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,13.990726899592085,81.49687096202082,2.3284096379437025,2.1839925004433858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1927,64.46394296682205,35.532401060232154,0.0,0.003655972945800201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,85.06027270930768,10.484596974288035,1.5194431636036274,2.93568715280065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,94.1088067327923,3.8272718164512574,0.0,1.953712052900511,0.11020939785592626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1930,17.815454841865016,80.21302032387784,1.1129225084229974,0.8586023258341484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,84.26352981001142,5.265941691702281,6.12702576905175,4.343502729234545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1932,80.65300662734845,11.679941630692527,1.3680306438864231,6.299021098072597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,57.92343995804929,40.783579294329165,0.0,1.2914825080530377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014982395685070042
SL1934,52.46766462255309,43.038856010497284,1.5317462442760357,2.9617331226735932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1935,59.08341929347462,25.418302142082066,1.4267150722735007,14.070223853604297,0.0,0.0,0.0,0.0013396385655150241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,83.33333333333333,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,91.10722340492802,6.884050334085113,0.6850325653942626,1.235166410218578,0.0,0.08852728537402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1938,95.83333333333333,3.6458333333333335,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,68.35938785584993,6.779661016949152,1.609346717130163,23.251604410070758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,95.73170731707317,1.752515776906021,0.0,2.5157769060208084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,10.251700485032861,85.82929139281921,0.9313204947909193,2.6705507562494617,0.0,0.0817954825933473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23534138851419223,0.0,0.0,0.0,0.0,0.0
SL1942,68.3407893866937,29.38052317253234,0.0,2.2742799215461575,0.0,0.0022037596139013156,0.0,0.0,0.0022037596139013156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1943,5.401246441486497,69.8776640763253,0.0,17.92721397245518,0.0,6.793875509733016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1944,47.565093628777944,26.0486144057154,1.7023414171294617,18.549939999441854,0.0,6.134010548935339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1945,29.012393195289047,52.16175300849306,14.86413671003002,3.8770430811074332,0.0,0.08210812613860878,0.0,0.0,0.0,0.0,0.0025658789418315244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1946,21.863614617451148,71.08342840319435,6.925992713355169,0.06256210208663011,0.0,0.06440216391270746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1947,39.7216782386802,43.94694676873776,0.0,16.33137499258204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1948,50.267859647154516,26.090371076767735,4.689647434998458,18.952121841079293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1949,18.442798730449205,68.51571212077889,0.0028593486403797213,13.03291110285077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005718697280759443,0.0,0.0,0.0
SL1950,84.27204122952328,9.331860850358918,1.1825878888275354,4.974231547947727,0.0,0.0,0.0,0.22547395545739002,0.0,0.0,0.0,0.013804527885146328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1951,58.717353453279166,13.20661636680209,0.4410911201392919,27.634939059779455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1952,20.53849276146665,27.952915708293872,3.389257204708429,48.11933432553105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1953,97.75290761465877,0.05047180162387536,2.1922317314022384,0.004388852315119597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1954,6.67856471914334,79.64024046590269,0.0,13.681194814953974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1955,81.35364551127101,14.070493001292935,0.0028107257293833268,4.573050761706672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1956,96.03858498464973,2.38277979346916,0.0,0.9402037398827798,0.0,0.0,0.0,0.6384314819983254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1957,83.96786796364216,8.870196140966353,4.967309838941158,2.194626056450327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1958,61.153259626382,33.09187952725886,4.367136866183759,1.3724742661075104,0.0,0.013343499809378575,0.0,0.0,0.0,0.0,0.0019062142584826535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1959,11.33057214810498,86.36439319832664,1.657751784710804,0.6472828688575769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1960,27.320549285867205,32.23231489127443,0.47710799155885864,39.734532220081356,0.0,0.14680245894118726,0.0,0.0,0.08869315227696731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1961,30.662472842828887,45.21060994195661,0.5204448912091831,22.68069652063945,0.29832355134731997,0.6274522520185479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1962,97.7680737506065,2.1348859776807374,0.0,0.09704027171276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1963,57.82140951096879,38.47644729080644,3.483048228982332,0.21909496924243702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1964,25.373314793543315,60.04776011123874,3.179977026781936,11.395925276585455,0.0,0.0,0.0,0.0,0.0,0.0,0.003022791850553171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1965,92.86179214580169,6.48730744196138,0.0,0.640052072032979,0.0,0.010848340203948795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1966,5.220592336438173,83.92548385297563,0.3011880194098946,10.552735791176307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1967,14.3002268002268,63.496975996976,1.6206766206766208,20.06945756945757,0.0,0.5126630126630126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1968,52.070684942938804,38.13815693392585,5.89806179716676,3.89309632596858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1969,78.78625472887768,14.769861286254729,0.0,6.4438839848675915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1970,7.019204227296029,75.40518159233409,16.562167277889507,1.0095035293189794,0.0,0.003943373161402263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1971,66.43711843711844,2.4615384615384617,2.559218559218559,28.542124542124544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1972,73.53315588473556,1.9673648883231107,19.922462677930795,4.577016549010531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1973,22.434315967657703,3.7960778664169563,0.0,73.76960616592534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1974,5.983955598794277,93.00808599543866,0.0,1.0079584057670532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1975,40.84344914190038,54.94279335844845,0.8615878331240407,3.1777591739919075,0.0,0.17441049253523092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1976,87.67213114754098,11.278688524590164,0.39344262295081966,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1977,68.03595075085228,11.593835404164201,1.566506071619756,18.185275969909558,0.0,0.6170230749725298,0.0,0.0014087284816724425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1978,13.637298485975098,69.84764827793511,1.6516635289278425,14.863389707161955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1979,87.0998147365684,9.701953391620892,0.6727987779113985,2.3791724900055256,0.0,0.0,0.0,0.11375824747294179,0.0,0.0,0.0,0.03250235642084051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1980,71.61626956685735,19.427505710274303,1.114813184970977,7.841411537897362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1981,51.50807789176239,20.316563261461596,2.762249933452096,25.413108913323914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1982,84.6749019503215,6.307195645793869,3.1322536751954324,5.885648728689203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1983,4.456310679611651,93.5631067961165,0.0,1.912621359223301,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1984,18.39629416834243,81.36311404768745,0.23700086182131572,0.003590922148807814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1985,97.05117085862966,2.6973113616652213,0.0,0.2515177797051171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1986,15.74642126789366,81.25019076397156,0.4914079907212404,2.121295363672435,0.0,0.3906846137411104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1987,14.61662823672842,84.99377169966341,0.368397339058069,0.02120272455010469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1988,45.03263234227701,54.33889291757312,0.0,0.628474740149867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1989,31.54803646563815,59.256661991584856,0.6399018232819075,8.55539971949509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1990,53.73602667189645,37.45048048636988,5.510884487154344,3.302608354579329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1991,44.86544415336985,53.03405572755418,1.478923553226959,0.6215765658490117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1992,40.389466696171716,43.28391236999336,12.219517592387696,4.093826067714096,0.0,0.013277273733126798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1993,98.57142857142857,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1994,49.58949775463537,48.965479240708596,0.0,1.4450230046560322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1995,71.66825159625051,24.235837522075805,0.0,4.08911832631436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006792555359326179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1996,28.636554495831085,70.63163577469858,0.2999220202747286,0.41989082838462,0.0,0.011996880810989144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1997,37.16333715061288,57.55185138058277,1.1791152394282562,4.105696229376087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1998,84.60648891744299,5.258592997108898,5.913909412142628,4.214584002569868,0.0,0.0032123353678123997,0.0,0.0032123353678123997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1999,38.458574181117534,60.09633911368015,0.0,1.2909441233140655,0.0,0.0,0.0,0.0,0.15414258188824662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2000,55.38415185296776,38.867128653208795,0.40373606507984333,5.194335643266044,0.0,0.15064778547755348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2001,38.834644006966805,56.16720325117433,0.84446086451681,4.15369187734206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2002,73.99761178187607,24.630489584715406,1.2259519702799522,0.14594666312856575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2003,81.76311696815912,9.437668822133093,3.413276581812229,5.3777523123516415,0.0,0.008185315543914218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2004,54.25083240843507,22.93007769145394,0.0,22.81908990011099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2005,68.3302472874522,23.489712219011196,2.422690224444944,5.682939069340855,0.0,0.0,0.005191479052382024,0.06921972069842698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2006,62.93172349290026,25.547147351415695,0.0,11.254145055692543,0.0,0.0,0.0,0.1972621375733356,0.0,0.0,0.06972196241816173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2007,84.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2008,3.914130143711506,33.25894849593859,0.0,62.82692136034991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2009,79.1,18.366666666666667,1.6,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2010,83.78378378378379,12.162162162162161,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2011,70.77922077922078,2.75974025974026,0.0,26.461038961038962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2012,86.83785529715762,1.5073212747631353,10.357450473729543,1.2919896640826873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005383290267011198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2013,23.962463653185303,61.34020618556701,0.0,14.65767909066878,0.0,0.0,0.0,0.0,0.0,0.0,0.03965107057890563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2014,65.63526314360936,33.8653204136471,0.40170453003284207,0.09771191271069131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2015,14.444681564586446,44.72424621200573,6.938812841071918,33.8922593823359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2016,45.20943113196662,41.12850494249779,4.657871456594484,9.004192468941113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2017,57.67957391679862,42.31862674535771,0.0,0.0017993378436735282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2018,34.891356476186964,53.967609842476115,0.0,10.713099937285572,0.4242446600509094,0.0,0.0,0.0,0.0,0.0,0.0,0.00368908400044269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2019,3.189017305693145,47.495872317006054,0.0,49.315110377300805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2020,50.7297655904467,38.489606368863335,0.0,10.769570986289253,0.0,0.0,0.0,0.0,0.0,0.011057054400707651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2021,57.0290199809705,22.752140818268316,2.2597526165556614,17.95908658420552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2022,52.34375,42.7734375,0.0,4.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2023,63.93604205453948,4.052130106231519,0.0,31.98992443324937,0.0,0.0,0.010951702989814916,0.0,0.0,0.0,0.0,0.010951702989814916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2024,17.75997637417402,54.79715013474104,11.702166931226698,15.740706559858245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2025,19.05384933204793,22.765459303126292,2.1828949180553643,55.997796446770415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLP2W,21.154485049833887,57.76578073089701,0.0,18.704318936877076,2.3588039867109636,0.008305647840531562,0.0,0.0,0.0,0.008305647840531562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW1B,89.77398015435502,9.709206174200661,0.0,0.38588754134509373,0.0,0.0,0.048235942668136716,0.0689084895259096,0.0,0.0,0.0,0.0,0.013781697905181918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW3A,88.09655020390169,10.31632315661854,0.0,0.7825416069657225,0.0,0.8045850325140527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW4A,83.09803921568627,16.352941176470587,0.0,0.5490196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW5X,50.869061413673236,43.87261757302114,0.0,5.25832101330563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW6A,88.37064676616916,8.83084577114428,0.0,2.798507462686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW7,88.88888888888889,10.68917018284107,0.0,0.4219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW8,71.08433734939759,28.91566265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
